30064771170	107374182535	<operator>.fieldAccess	1	IDENTIFIER	ANY		p1	ANY	false	p1
30064771170	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771171	107374182534	<operator>.assignment	1	IDENTIFIER	ctx:request:<returnValue>:<member>(request):<member>(body):<member>(article)		p1	ANY	false	p1
30064771171	107374182534	<operator>.assignment	2	CALL	ANY		p2	ANY	false	p2
30064771172	107374182537	<operator>.await	1	CALL	ANY		p1	ANY	false	p1
30064771174	107374182535	<operator>.fieldAccess	1	CALL	ANY		p1	ANY	false	p1
30064771174	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771175	107374182534	<operator>.assignment	1	IDENTIFIER	ANY		p1	ANY	false	p1
30064771175	107374182534	<operator>.assignment	2	CALL	ANY		p2	ANY	false	p2
30064771176	107374182574	controllers/articles-controller.js::program:db:<returnValue>:first	0	IDENTIFIER	controllers/articles-controller.js::program:db:<returnValue>				false	
30064771177	107374182535	<operator>.fieldAccess	1	CALL	ANY		p1	ANY	false	p1
30064771177	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771178	107374182534	<operator>.assignment	1	IDENTIFIER	controllers/articles-controller.js::program:db:<returnValue>		p1	ANY	false	p1
30064771178	107374182534	<operator>.assignment	2	CALL	ANY		p2	ANY	false	p2
30064771179	107374182575	controllers/articles-controller.js::program:db	0	IDENTIFIER	controllers/articles-controller.js::program	controllers/articles-controller.js::program			false	
30064771179	107374182575	controllers/articles-controller.js::program:db	1	LITERAL	__ecma.String		p0	ANY	false	p0
30064771180	107374182534	<operator>.assignment	1	CALL	ANY		p1	ANY	false	p1
30064771180	107374182534	<operator>.assignment	2	IDENTIFIER	slug		p2	ANY	false	p2
30064771181	107374182535	<operator>.fieldAccess	1	IDENTIFIER	ANY		p1	ANY	false	p1
30064771181	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771183	107374182535	<operator>.fieldAccess	1	IDENTIFIER	ANY		p1	ANY	false	p1
30064771183	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771184	107374182534	<operator>.assignment	1	IDENTIFIER	ANY		p1	ANY	false	p1
30064771184	107374182534	<operator>.assignment	2	CALL	ANY		p2	ANY	false	p2
30064771185	107374182537	<operator>.await	1	CALL	ANY		p1	ANY	false	p1
30064771187	107374182535	<operator>.fieldAccess	1	CALL	ANY		p1	ANY	false	p1
30064771187	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771188	107374182534	<operator>.assignment	1	IDENTIFIER	ANY		p1	ANY	false	p1
30064771188	107374182534	<operator>.assignment	2	CALL	ANY		p2	ANY	false	p2
30064771189	107374182576	controllers/articles-controller.js::program:db:<returnValue>:select	0	IDENTIFIER	controllers/articles-controller.js::program:db:<returnValue>				false	
30064771190	107374182535	<operator>.fieldAccess	1	CALL	ANY		p1	ANY	false	p1
30064771190	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771191	107374182534	<operator>.assignment	1	IDENTIFIER	controllers/articles-controller.js::program:db:<returnValue>		p1	ANY	false	p1
30064771191	107374182534	<operator>.assignment	2	CALL	ANY		p2	ANY	false	p2
30064771192	107374182575	controllers/articles-controller.js::program:db	0	IDENTIFIER	controllers/articles-controller.js::program	controllers/articles-controller.js::program			false	
30064771192	107374182575	controllers/articles-controller.js::program:db	1	LITERAL	__ecma.String		p0	ANY	false	p0
30064771193	107374182534	<operator>.assignment	1	CALL	ANY		p1	ANY	false	p1
30064771193	107374182534	<operator>.assignment	2	CALL	ANY		p2	ANY	false	p2
30064771194	107374182535	<operator>.fieldAccess	1	IDENTIFIER	ANY		p1	ANY	false	p1
30064771194	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771195	107374182535	<operator>.fieldAccess	1	IDENTIFIER	ctx:request:<returnValue>:<member>(request):<member>(body):<member>(article)		p1	ANY	false	p1
30064771195	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771196	107374182534	<operator>.assignment	1	IDENTIFIER	__ecma.Array	__ecma.Array|__ecma.Array:map:<returnValue>	p1	ANY	false	p1
30064771196	107374182534	<operator>.assignment	2	CALL	ANY	__ecma.Array.factory	p2	ANY	false	p2
30064771198	107374182541	<operator>.logicalAnd	1	IDENTIFIER	ANY		p1	ANY	false	p1
30064771198	107374182541	<operator>.logicalAnd	2	CALL	ANY		p2	ANY	false	p2
30064771199	107374182542	<operator>.greaterThan	1	CALL	ANY		p1	ANY	false	p1
